,TEAM,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,FT/FGA,AST/TOV,YEAR,FG%,2P%,3P%,FT%,RB_O2D,FT_MAX,FTA_MAX,ORB_MAX,DRB_MAX,AST_MAX,STL_MAX,BLK_MAX,TOV_MAX,PF_MAX,PTS_MAX,FT/FGA_MAX,AST/TOV_MAX,FG%_MAX,2P%_MAX,3P%_MAX,FT%_MAX,RB_O2D_MAX,TEAM_OPP,FT_OPP,FTA_OPP,ORB_OPP,DRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP,PTS_OPP,FT/FGA_OPP,AST/TOV_OPP,FG%_OPP,2P%_OPP,3P%_OPP,FT%_OPP,RB_O2D_OPP,FT_MAX_OPP,FTA_MAX_OPP,ORB_MAX_OPP,DRB_MAX_OPP,AST_MAX_OPP,STL_MAX_OPP,BLK_MAX_OPP,TOV_MAX_OPP,PF_MAX_OPP,PTS_MAX_OPP,FT/FGA_MAX_OPP,AST/TOV_MAX_OPP,FG%_MAX_OPP,2P%_MAX_OPP,3P%_MAX_OPP,FT%_MAX_OPP,RB_O2D_MAX_OPP,WIN,GAME_ID
40,Hartford ,4,7,6,23,12,7,5,14,18,39,0.074074074074074,0.8571428571428571,2010,0.2962962962962963,0.35135135135135137,0.17647058823529413,0.5714285714285714,0.2608695652173913,2,4,4,4,3,2,3,4,4,12,0.2222222222222222,1.0,0.5555555555555556,0.625,0.0,0.5,1.3333333333333333,Louisiana State ,23,30,17,25,9,7,4,13,9,60,0.4107142857142857,0.6923076923076923,0.32142857142857145,0.3469387755102041,0.14285714285714285,0.7666666666666667,0.68,10,11,4,6,4,3,1,3,2,20,0.9090909090909092,1.3333333333333333,0.5,0.5714285714285714,1.0,1.0,1.5,False,20
41,Louisiana State ,23,30,17,25,9,7,4,13,9,60,0.4107142857142857,0.6923076923076923,2010,0.32142857142857145,0.3469387755102041,0.14285714285714285,0.7666666666666667,0.68,10,11,4,6,4,3,1,3,2,20,0.9090909090909092,1.3333333333333333,0.5,0.5714285714285714,1.0,1.0,1.5,Hartford ,4,7,6,23,12,7,5,14,18,39,0.074074074074074,0.8571428571428571,0.2962962962962963,0.35135135135135137,0.17647058823529413,0.5714285714285714,0.2608695652173913,2,4,4,4,3,2,3,4,4,12,0.2222222222222222,1.0,0.5555555555555556,0.625,0.0,0.5,1.3333333333333333,True,20
42,Iowa ,6,9,10,17,13,5,2,14,13,67,0.0983606557377049,0.9285714285714286,2010,0.4426229508196721,0.5263157894736842,0.30434782608695654,0.6666666666666666,0.5882352941176471,3,4,1,6,3,2,1,5,4,27,0.3333333333333333,1.5,0.6875,0.6923076923076923,0.6666666666666666,1.0,1.0,Stanford ,13,19,14,19,26,6,4,16,11,96,0.203125,1.625,0.5625,0.5434782608695652,0.6111111111111112,0.6842105263157895,0.7368421052631579,5,6,5,4,7,2,2,4,2,26,0.6666666666666666,7.0,0.6923076923076923,0.6428571428571429,1.0,0.8333333333333334,1.25,False,21
43,Stanford ,13,19,14,19,26,6,4,16,11,96,0.203125,1.625,2010,0.5625,0.5434782608695652,0.6111111111111112,0.6842105263157895,0.7368421052631579,5,6,5,4,7,2,2,4,2,26,0.6666666666666666,7.0,0.6923076923076923,0.6428571428571429,1.0,0.8333333333333334,1.25,Iowa ,6,9,10,17,13,5,2,14,13,67,0.0983606557377049,0.9285714285714286,0.4426229508196721,0.5263157894736842,0.30434782608695654,0.6666666666666666,0.5882352941176471,3,4,1,6,3,2,1,5,4,27,0.3333333333333333,1.5,0.6875,0.6923076923076923,0.6666666666666666,1.0,1.0,True,21
44,Iowa State ,0,0,5,23,10,3,1,17,11,36,0.0,0.5882352941176471,2010,0.2830188679245283,0.32142857142857145,0.24,0.0,0.21739130434782608,0,0,3,6,3,2,1,5,2,10,0.0,0.6,0.5,0.5,0.3333333333333333,0.0,0.5,Connecticut ,11,13,11,29,22,7,6,9,10,74,0.1666666666666666,2.4444444444444446,0.3939393939393939,0.375,0.4230769230769231,0.8461538461538461,0.3793103448275862,6,7,3,5,4,3,2,1,2,25,0.4615384615384615,4.0,0.6,0.5,0.7142857142857143,1.0,1.0,False,22
45,Connecticut ,11,13,11,29,22,7,6,9,10,74,0.1666666666666666,2.4444444444444446,2010,0.3939393939393939,0.375,0.4230769230769231,0.8461538461538461,0.3793103448275862,6,7,3,5,4,3,2,1,2,25,0.4615384615384615,4.0,0.6,0.5,0.7142857142857143,1.0,1.0,Iowa State ,0,0,5,23,10,3,1,17,11,36,0.0,0.5882352941176471,0.2830188679245283,0.32142857142857145,0.24,0.0,0.21739130434782608,0,0,3,6,3,2,1,5,2,10,0.0,0.6,0.5,0.5,0.3333333333333333,0.0,0.5,True,22
46,James Madison ,7,15,15,23,9,11,1,19,14,53,0.1186440677966101,0.4736842105263157,2010,0.3559322033898305,0.4146341463414634,0.2222222222222222,0.4666666666666667,0.6521739130434783,4,4,4,6,3,3,1,7,3,18,0.3,0.2857142857142857,0.6,0.6,0.5,1.0,1.5,Temple ,11,16,10,20,11,10,7,17,12,65,0.1929824561403508,0.6470588235294118,0.42105263157894735,0.45,0.35294117647058826,0.6875,0.5,2,5,4,8,5,6,3,6,4,15,0.25,2.5,0.5,0.5,1.0,1.0,inf,False,23
47,Temple ,11,16,10,20,11,10,7,17,12,65,0.1929824561403508,0.6470588235294118,2010,0.42105263157894735,0.45,0.35294117647058826,0.6875,0.5,2,5,4,8,5,6,3,6,4,15,0.25,2.5,0.5,0.5,1.0,1.0,inf,James Madison ,7,15,15,23,9,11,1,19,14,53,0.1186440677966101,0.4736842105263157,0.3559322033898305,0.4146341463414634,0.2222222222222222,0.4666666666666667,0.6521739130434783,4,4,4,6,3,3,1,7,3,18,0.3,0.2857142857142857,0.6,0.6,0.5,1.0,1.5,True,23
48,Kentucky ,6,12,11,22,15,10,3,15,21,76,0.0967741935483871,1.0,2010,0.5,0.5,0.5,0.5,0.5,4,9,2,5,7,4,2,5,4,21,0.3076923076923077,7.0,0.5384615384615384,0.5833333333333334,0.75,0.4444444444444444,1.0,Nebraska ,14,20,5,15,10,5,2,16,15,67,0.2745098039215686,0.625,0.47058823529411764,0.48717948717948717,0.4166666666666667,0.7,0.3333333333333333,5,8,4,8,3,1,2,4,5,22,0.4166666666666667,0.75,0.6666666666666666,0.7142857142857143,1.0,1.0,1.0,True,24
49,Nebraska ,14,20,5,15,10,5,2,16,15,67,0.2745098039215686,0.625,2010,0.47058823529411764,0.48717948717948717,0.4166666666666667,0.7,0.3333333333333333,5,8,4,8,3,1,2,4,5,22,0.4166666666666667,0.75,0.6666666666666666,0.7142857142857143,1.0,1.0,1.0,Kentucky ,6,12,11,22,15,10,3,15,21,76,0.0967741935483871,1.0,0.5,0.5,0.5,0.5,0.5,4,9,2,5,7,4,2,5,4,21,0.3076923076923077,7.0,0.5384615384615384,0.5833333333333334,0.75,0.4444444444444444,1.0,False,24
50,Kentucky ,20,22,18,13,6,12,0,14,17,68,0.2857142857142857,0.4285714285714285,2010,0.32857142857142857,0.39622641509433965,0.11764705882352941,0.9090909090909091,1.3846153846153846,11,12,8,5,3,4,0,8,4,31,0.6111111111111112,1.5,0.5555555555555556,0.5555555555555556,0.3333333333333333,1.0,1.6,Oklahoma ,19,21,8,27,15,8,2,21,18,88,0.3653846153846153,0.7142857142857143,0.6153846153846154,0.7297297297297297,0.3333333333333333,0.9047619047619048,0.2962962962962963,4,5,3,11,6,5,1,6,5,31,0.3636363636363636,1.0,0.7058823529411765,1.0,0.42857142857142855,1.0,2.0,False,25
51,Oklahoma ,19,21,8,27,15,8,2,21,18,88,0.3653846153846153,0.7142857142857143,2010,0.6153846153846154,0.7297297297297297,0.3333333333333333,0.9047619047619048,0.2962962962962963,4,5,3,11,6,5,1,6,5,31,0.3636363636363636,1.0,0.7058823529411765,1.0,0.42857142857142855,1.0,2.0,Kentucky ,20,22,18,13,6,12,0,14,17,68,0.2857142857142857,0.4285714285714285,0.32857142857142857,0.39622641509433965,0.11764705882352941,0.9090909090909091,1.3846153846153846,11,12,8,5,3,4,0,8,4,31,0.6111111111111112,1.5,0.5555555555555556,0.5555555555555556,0.3333333333333333,1.0,1.6,True,25
52,Lamar ,6,10,4,24,11,7,2,21,17,43,0.1153846153846153,0.5238095238095238,2010,0.3076923076923077,0.3548387096774194,0.23809523809523808,0.6,0.16666666666666666,3,4,3,7,4,3,1,7,5,15,1.0,0.75,0.46153846153846156,0.5454545454545454,0.5,1.0,0.6,West Virginia ,10,19,15,30,12,13,1,22,12,58,0.1724137931034483,0.5454545454545454,0.3793103448275862,0.47368421052631576,0.2,0.5263157894736842,0.5,2,4,5,8,6,5,1,6,4,15,0.4,1.5,0.625,0.625,0.25,0.6666666666666666,0.8333333333333334,False,26
53,West Virginia ,10,19,15,30,12,13,1,22,12,58,0.1724137931034483,0.5454545454545454,2010,0.3793103448275862,0.47368421052631576,0.2,0.5263157894736842,0.5,2,4,5,8,6,5,1,6,4,15,0.4,1.5,0.625,0.625,0.25,0.6666666666666666,0.8333333333333334,Lamar ,6,10,4,24,11,7,2,21,17,43,0.1153846153846153,0.5238095238095238,0.3076923076923077,0.3548387096774194,0.23809523809523808,0.6,0.16666666666666666,3,4,3,7,4,3,1,7,5,15,1.0,0.75,0.46153846153846156,0.5454545454545454,0.5,1.0,0.6,True,26
54,Lehigh ,15,17,6,17,6,8,6,17,18,42,0.3,0.3529411764705882,2010,0.22,0.2222222222222222,0.21739130434782608,0.8823529411764706,0.35294117647058826,4,5,3,5,2,3,2,3,3,12,0.4,1.0,0.4,0.5,0.5,1.0,1.0,Iowa State ,14,15,13,31,16,5,3,15,16,79,0.2372881355932203,1.0666666666666669,0.4915254237288136,0.5238095238095238,0.4117647058823529,0.9333333333333333,0.41935483870967744,8,8,4,6,7,2,1,3,4,21,1.3333333333333333,2.333333333333333,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,False,27
55,Iowa State ,14,15,13,31,16,5,3,15,16,79,0.2372881355932203,1.0666666666666669,2010,0.4915254237288136,0.5238095238095238,0.4117647058823529,0.9333333333333333,0.41935483870967744,8,8,4,6,7,2,1,3,4,21,1.3333333333333333,2.333333333333333,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,Lehigh ,15,17,6,17,6,8,6,17,18,42,0.3,0.3529411764705882,0.22,0.2222222222222222,0.21739130434782608,0.8823529411764706,0.35294117647058826,4,5,3,5,2,3,2,3,3,12,0.4,1.0,0.4,0.5,0.5,1.0,1.0,True,27
56,Liberty ,11,16,16,19,8,8,1,20,25,77,0.171875,0.4,2010,0.5,0.5454545454545454,0.2222222222222222,0.6875,0.8421052631578947,5,7,7,7,4,2,1,8,5,24,0.3571428571428571,0.5,0.7272727272727273,0.7272727272727273,0.3333333333333333,0.7142857142857143,inf,Kentucky ,26,36,9,17,15,16,2,15,17,83,0.5306122448979592,1.0,0.5102040816326531,0.47368421052631576,0.6363636363636364,0.7222222222222222,0.5294117647058824,12,17,2,6,7,5,1,5,4,32,1.0,3.0,0.6666666666666666,0.6,1.0,0.9,0.5,False,28
57,Kentucky ,26,36,9,17,15,16,2,15,17,83,0.5306122448979592,1.0,2010,0.5102040816326531,0.47368421052631576,0.6363636363636364,0.7222222222222222,0.5294117647058824,12,17,2,6,7,5,1,5,4,32,1.0,3.0,0.6666666666666666,0.6,1.0,0.9,0.5,Liberty ,11,16,16,19,8,8,1,20,25,77,0.171875,0.4,0.5,0.5454545454545454,0.2222222222222222,0.6875,0.8421052631578947,5,7,7,7,4,2,1,8,5,24,0.3571428571428571,0.5,0.7272727272727273,0.7272727272727273,0.3333333333333333,0.7142857142857143,inf,True,28
58,Little Rock ,17,26,4,25,15,11,2,15,14,63,0.3617021276595745,1.0,2010,0.425531914893617,0.4117647058823529,0.46153846153846156,0.6538461538461539,0.16,5,8,2,10,6,4,1,3,5,21,0.5,4.0,0.6,1.0,0.5714285714285714,0.8,1.0,Georgia Tech ,6,8,13,22,7,9,4,16,20,53,0.0967741935483871,0.4375,0.3709677419354839,0.4,0.14285714285714285,0.75,0.5909090909090909,6,7,4,11,3,3,2,4,4,26,0.2727272727272727,1.5,0.45454545454545453,0.5,0.3333333333333333,0.8571428571428571,4.0,True,29
59,Georgia Tech ,6,8,13,22,7,9,4,16,20,53,0.0967741935483871,0.4375,2010,0.3709677419354839,0.4,0.14285714285714285,0.75,0.5909090909090909,6,7,4,11,3,3,2,4,4,26,0.2727272727272727,1.5,0.45454545454545453,0.5,0.3333333333333333,0.8571428571428571,4.0,Little Rock ,17,26,4,25,15,11,2,15,14,63,0.3617021276595745,1.0,0.425531914893617,0.4117647058823529,0.46153846153846156,0.6538461538461539,0.16,5,8,2,10,6,4,1,3,5,21,0.5,4.0,0.6,1.0,0.5714285714285714,0.8,1.0,False,29
60,Little Rock ,6,12,5,16,9,11,1,19,16,44,0.1176470588235294,0.4736842105263157,2010,0.37254901960784315,0.5428571428571428,0.0,0.5,0.3125,3,5,2,4,4,4,1,6,4,20,0.6,0.6666666666666666,0.6,0.75,0.0,1.0,0.5,Oklahoma ,13,15,8,22,11,6,1,22,10,60,0.2765957446808511,0.5,0.48936170212765956,0.55,0.14285714285714285,0.8666666666666667,0.36363636363636365,5,6,6,5,4,4,1,6,4,19,0.625,1.5,0.6666666666666666,0.75,0.0,1.0,1.2,False,30
61,Oklahoma ,13,15,8,22,11,6,1,22,10,60,0.2765957446808511,0.5,2010,0.48936170212765956,0.55,0.14285714285714285,0.8666666666666667,0.36363636363636365,5,6,6,5,4,4,1,6,4,19,0.625,1.5,0.6666666666666666,0.75,0.0,1.0,1.2,Little Rock ,6,12,5,16,9,11,1,19,16,44,0.1176470588235294,0.4736842105263157,0.37254901960784315,0.5428571428571428,0.0,0.5,0.3125,3,5,2,4,4,4,1,6,4,20,0.6,0.6666666666666666,0.6,0.75,0.0,1.0,0.5,True,30
62,Louisiana State ,10,10,5,19,13,9,4,22,15,52,0.2083333333333333,0.5909090909090909,2010,0.4166666666666667,0.43902439024390244,0.2857142857142857,1.0,0.2631578947368421,6,6,1,8,6,4,1,6,4,19,0.375,1.0,0.625,0.6666666666666666,0.5,1.0,0.5,Duke ,13,16,10,20,5,13,3,19,16,60,0.25,0.2631578947368421,0.4423076923076923,0.5238095238095238,0.1,0.8125,0.5,5,5,2,5,1,3,2,5,4,15,0.8333333333333334,0.5,0.8,0.8,0.25,1.0,inf,False,31
63,Duke ,13,16,10,20,5,13,3,19,16,60,0.25,0.2631578947368421,2010,0.4423076923076923,0.5238095238095238,0.1,0.8125,0.5,5,5,2,5,1,3,2,5,4,15,0.8333333333333334,0.5,0.8,0.8,0.25,1.0,inf,Louisiana State ,10,10,5,19,13,9,4,22,15,52,0.2083333333333333,0.5909090909090909,0.4166666666666667,0.43902439024390244,0.2857142857142857,1.0,0.2631578947368421,6,6,1,8,6,4,1,6,4,19,0.375,1.0,0.625,0.6666666666666666,0.5,1.0,0.5,True,31
64,Louisiana Tech ,17,22,14,18,13,5,4,16,24,61,0.2741935483870967,0.8125,2010,0.3387096774193548,0.4523809523809524,0.1,0.7727272727272727,0.7777777777777778,6,8,4,8,4,2,3,4,5,28,0.6666666666666666,2.0,0.7857142857142857,0.9166666666666666,0.2,1.0,inf,Florida State ,22,26,15,24,13,8,3,17,21,75,0.3492063492063492,0.7647058823529411,0.3968253968253968,0.4583333333333333,0.2,0.8461538461538461,0.625,6,6,4,6,4,2,0,4,4,16,0.6,2.0,0.5,0.6666666666666666,0.3333333333333333,1.0,1.3333333333333333,False,32
65,Florida State ,22,26,15,24,13,8,3,17,21,75,0.3492063492063492,0.7647058823529411,2010,0.3968253968253968,0.4583333333333333,0.2,0.8461538461538461,0.625,6,6,4,6,4,2,0,4,4,16,0.6,2.0,0.5,0.6666666666666666,0.3333333333333333,1.0,1.3333333333333333,Louisiana Tech ,17,22,14,18,13,5,4,16,24,61,0.2741935483870967,0.8125,0.3387096774193548,0.4523809523809524,0.1,0.7727272727272727,0.7777777777777778,6,8,4,8,4,2,3,4,5,28,0.6666666666666666,2.0,0.7857142857142857,0.9166666666666666,0.2,1.0,inf,True,32
66,Marist ,11,17,13,21,9,3,4,10,12,42,0.1833333333333333,0.9,2010,0.21666666666666667,0.23529411764705882,0.19230769230769232,0.6470588235294118,0.6190476190476191,6,8,5,5,4,2,3,3,3,15,0.6,3.0,0.35714285714285715,0.42857142857142855,0.375,1.0,1.6666666666666667,Georgetown ,6,8,17,29,16,5,5,7,18,62,0.088235294117647,2.2857142857142856,0.35294117647058826,0.37209302325581395,0.32,0.75,0.5862068965517241,2,2,4,5,11,1,3,2,4,14,0.2222222222222222,11.0,0.625,1.0,1.0,1.0,0.8,False,33
67,Georgetown ,6,8,17,29,16,5,5,7,18,62,0.088235294117647,2.2857142857142856,2010,0.35294117647058826,0.37209302325581395,0.32,0.75,0.5862068965517241,2,2,4,5,11,1,3,2,4,14,0.2222222222222222,11.0,0.625,1.0,1.0,1.0,0.8,Marist ,11,17,13,21,9,3,4,10,12,42,0.1833333333333333,0.9,0.21666666666666667,0.23529411764705882,0.19230769230769232,0.6470588235294118,0.6190476190476191,6,8,5,5,4,2,3,3,3,15,0.6,3.0,0.35714285714285715,0.42857142857142855,0.375,1.0,1.6666666666666667,True,33
68,Michigan State ,12,15,8,27,9,8,5,18,21,52,0.2181818181818181,0.5,2010,0.34545454545454546,0.3953488372093023,0.16666666666666666,0.8,0.2962962962962963,5,6,4,5,1,2,3,4,4,8,1.0,0.3333333333333333,0.75,0.75,0.3333333333333333,1.0,inf,Kentucky ,17,28,10,29,13,14,4,11,13,70,0.288135593220339,1.181818181818182,0.423728813559322,0.4782608695652174,0.23076923076923078,0.6071428571428571,0.3448275862068966,7,9,2,6,5,4,2,4,3,21,0.875,2.5,0.6923076923076923,0.6923076923076923,0.2,1.0,0.5,False,34
69,Kentucky ,17,28,10,29,13,14,4,11,13,70,0.288135593220339,1.181818181818182,2010,0.423728813559322,0.4782608695652174,0.23076923076923078,0.6071428571428571,0.3448275862068966,7,9,2,6,5,4,2,4,3,21,0.875,2.5,0.6923076923076923,0.6923076923076923,0.2,1.0,0.5,Michigan State ,12,15,8,27,9,8,5,18,21,52,0.2181818181818181,0.5,0.34545454545454546,0.3953488372093023,0.16666666666666666,0.8,0.2962962962962963,5,6,4,5,1,2,3,4,4,8,1.0,0.3333333333333333,0.75,0.75,0.3333333333333333,1.0,inf,True,34
70,Middle Tennessee ,6,8,11,21,19,5,0,14,14,64,0.0923076923076923,1.3571428571428572,2010,0.35384615384615387,0.39285714285714285,0.32432432432432434,0.75,0.5238095238095238,3,4,6,8,6,2,0,5,5,17,0.3333333333333333,2.0,0.4117647058823529,0.5,0.4,0.75,2.0,Mississippi State ,9,11,11,30,16,5,2,17,9,68,0.1525423728813559,0.9411764705882352,0.4406779661016949,0.475,0.3684210526315789,0.8181818181818182,0.36666666666666664,5,7,4,10,5,2,2,5,3,21,0.4,4.0,0.75,0.7777777777777778,0.6666666666666666,1.0,1.0,False,35
71,Mississippi State ,9,11,11,30,16,5,2,17,9,68,0.1525423728813559,0.9411764705882352,2010,0.4406779661016949,0.475,0.3684210526315789,0.8181818181818182,0.36666666666666664,5,7,4,10,5,2,2,5,3,21,0.4,4.0,0.75,0.7777777777777778,0.6666666666666666,1.0,1.0,Middle Tennessee ,6,8,11,21,19,5,0,14,14,64,0.0923076923076923,1.3571428571428572,0.35384615384615387,0.39285714285714285,0.32432432432432434,0.75,0.5238095238095238,3,4,6,8,6,2,0,5,5,17,0.3333333333333333,2.0,0.4117647058823529,0.5,0.4,0.75,2.0,True,35
72,Mississippi State ,7,11,19,19,21,4,4,14,17,71,0.1076923076923077,1.5,2010,0.4153846153846154,0.4146341463414634,0.4166666666666667,0.6363636363636364,1.0,3,5,8,7,6,2,4,4,5,20,0.2727272727272727,1.5,0.5,0.5,0.5,1.0,1.25,Florida State ,10,12,9,22,20,5,7,13,15,74,0.175438596491228,1.5384615384615383,0.5087719298245614,0.5897435897435898,0.3333333333333333,0.8333333333333334,0.4090909090909091,4,4,3,5,7,2,5,3,3,21,0.4,3.5,0.5384615384615384,1.0,0.5,1.0,0.6,False,36
73,Florida State ,10,12,9,22,20,5,7,13,15,74,0.175438596491228,1.5384615384615383,2010,0.5087719298245614,0.5897435897435898,0.3333333333333333,0.8333333333333334,0.4090909090909091,4,4,3,5,7,2,5,3,3,21,0.4,3.5,0.5384615384615384,1.0,0.5,1.0,0.6,Mississippi State ,7,11,19,19,21,4,4,14,17,71,0.1076923076923077,1.5,0.4153846153846154,0.4146341463414634,0.4166666666666667,0.6363636363636364,1.0,3,5,8,7,6,2,4,4,5,20,0.2727272727272727,1.5,0.5,0.5,0.5,1.0,1.25,True,36
74,Mississippi State ,7,13,7,16,21,14,2,10,9,87,0.1147540983606557,2.1,2010,0.5573770491803278,0.5641025641025641,0.5454545454545454,0.5384615384615384,0.4375,4,5,3,4,6,6,1,6,2,30,0.2222222222222222,2.5,0.8181818181818182,1.0,0.8333333333333334,1.0,1.5,Ohio State ,7,9,11,19,17,3,6,24,14,67,0.1296296296296296,0.7083333333333334,0.46296296296296297,0.38461538461538464,0.6666666666666666,0.7777777777777778,0.5789473684210527,5,6,3,5,6,1,4,10,5,17,0.625,1.0,0.8,0.42857142857142855,0.8,1.0,1.0,True,37
75,Ohio State ,7,9,11,19,17,3,6,24,14,67,0.1296296296296296,0.7083333333333334,2010,0.46296296296296297,0.38461538461538464,0.6666666666666666,0.7777777777777778,0.5789473684210527,5,6,3,5,6,1,4,10,5,17,0.625,1.0,0.8,0.42857142857142855,0.8,1.0,1.0,Mississippi State ,7,13,7,16,21,14,2,10,9,87,0.1147540983606557,2.1,0.5573770491803278,0.5641025641025641,0.5454545454545454,0.5384615384615384,0.4375,4,5,3,4,6,6,1,6,2,30,0.2222222222222222,2.5,0.8181818181818182,1.0,0.8333333333333334,1.0,1.5,False,37
76,NC State ,12,15,9,15,8,9,1,13,18,54,0.2222222222222222,0.6153846153846154,2010,0.3333333333333333,0.36363636363636365,0.2857142857142857,0.8,0.6,4,5,4,4,3,3,0,4,4,21,0.5,1.5,0.5714285714285714,0.75,0.3333333333333333,1.0,2.0,UCLA ,14,15,10,24,16,7,4,17,17,74,0.2545454545454545,0.9411764705882352,0.509090909090909,0.5106382978723404,0.5,0.9333333333333333,0.4166666666666667,5,5,3,8,7,3,1,3,3,17,0.625,3.5,0.7272727272727273,0.7272727272727273,0.75,1.0,inf,False,38
77,UCLA ,14,15,10,24,16,7,4,17,17,74,0.2545454545454545,0.9411764705882352,2010,0.509090909090909,0.5106382978723404,0.5,0.9333333333333333,0.4166666666666667,5,5,3,8,7,3,1,3,3,17,0.625,3.5,0.7272727272727273,0.7272727272727273,0.75,1.0,inf,NC State ,12,15,9,15,8,9,1,13,18,54,0.2222222222222222,0.6153846153846154,0.3333333333333333,0.36363636363636365,0.2857142857142857,0.8,0.6,4,5,4,4,3,3,0,4,4,21,0.5,1.5,0.5714285714285714,0.75,0.3333333333333333,1.0,2.0,True,38
78,North Carolina ,12,18,13,30,15,12,5,18,16,76,0.1538461538461538,0.8333333333333334,2010,0.38461538461538464,0.43333333333333335,0.2222222222222222,0.6666666666666666,0.43333333333333335,7,8,6,8,6,4,1,3,4,19,0.5,3.0,0.9,0.9,0.3333333333333333,0.875,inf,Gonzaga ,4,8,10,26,23,11,6,16,12,82,0.0533333333333333,1.4375,0.48,0.5172413793103449,0.35294117647058826,0.5,0.38461538461538464,2,3,3,10,15,5,3,6,1,16,0.25,2.5,0.625,0.8,0.6666666666666666,0.6666666666666666,1.0,False,39
79,Gonzaga ,4,8,10,26,23,11,6,16,12,82,0.0533333333333333,1.4375,2010,0.48,0.5172413793103449,0.35294117647058826,0.5,0.38461538461538464,2,3,3,10,15,5,3,6,1,16,0.25,2.5,0.625,0.8,0.6666666666666666,0.6666666666666666,1.0,North Carolina ,12,18,13,30,15,12,5,18,16,76,0.1538461538461538,0.8333333333333334,0.38461538461538464,0.43333333333333335,0.2222222222222222,0.6666666666666666,0.43333333333333335,7,8,6,8,6,4,1,3,4,19,0.5,3.0,0.9,0.9,0.3333333333333333,0.875,inf,True,39
80,Northern Iowa ,8,11,9,21,8,4,3,17,21,44,0.1379310344827586,0.4705882352941176,2010,0.29310344827586204,0.42857142857142855,0.08695652173913043,0.7272727272727273,0.42857142857142855,2,2,4,4,3,1,2,5,4,10,0.5,1.5,0.6,0.6666666666666666,0.5,1.0,2.0,Nebraska ,21,25,9,31,20,10,3,10,14,83,0.3442622950819672,2.0,0.4262295081967213,0.3902439024390244,0.5,0.84,0.2903225806451613,8,8,4,5,5,2,0,3,2,22,0.5333333333333333,3.0,0.6,1.0,0.5,1.0,1.0,False,40
81,Nebraska ,21,25,9,31,20,10,3,10,14,83,0.3442622950819672,2.0,2010,0.4262295081967213,0.3902439024390244,0.5,0.84,0.2903225806451613,8,8,4,5,5,2,0,3,2,22,0.5333333333333333,3.0,0.6,1.0,0.5,1.0,1.0,Northern Iowa ,8,11,9,21,8,4,3,17,21,44,0.1379310344827586,0.4705882352941176,0.29310344827586204,0.42857142857142855,0.08695652173913043,0.7272727272727273,0.42857142857142855,2,2,4,4,3,1,2,5,4,10,0.5,1.5,0.6,0.6666666666666666,0.5,1.0,2.0,True,40
82,Oklahoma ,10,11,14,26,21,7,5,16,14,77,0.1428571428571428,1.3125,2010,0.42857142857142855,0.4107142857142857,0.5,0.9090909090909091,0.5384615384615384,4,4,7,7,7,2,2,6,3,21,0.4,2.5,0.6923076923076923,0.6923076923076923,0.6666666666666666,1.0,1.0,Notre Dame ,15,17,6,22,14,11,5,11,14,72,0.238095238095238,1.2727272727272727,0.42857142857142855,0.43636363636363634,0.375,0.8823529411764706,0.2727272727272727,6,6,2,6,4,6,2,3,3,22,1.0,3.0,0.7142857142857143,0.7692307692307693,0.6666666666666666,1.0,0.3333333333333333,True,41
83,Notre Dame ,15,17,6,22,14,11,5,11,14,72,0.238095238095238,1.2727272727272727,2010,0.42857142857142855,0.43636363636363634,0.375,0.8823529411764706,0.2727272727272727,6,6,2,6,4,6,2,3,3,22,1.0,3.0,0.7142857142857143,0.7692307692307693,0.6666666666666666,1.0,0.3333333333333333,Oklahoma ,10,11,14,26,21,7,5,16,14,77,0.1428571428571428,1.3125,0.42857142857142855,0.4107142857142857,0.5,0.9090909090909091,0.5384615384615384,4,4,7,7,7,2,2,6,3,21,0.4,2.5,0.6923076923076923,0.6923076923076923,0.6666666666666666,1.0,1.0,False,41
84,Oklahoma ,10,16,11,26,7,4,4,9,19,66,0.1470588235294117,0.7777777777777778,2010,0.38235294117647056,0.43137254901960786,0.23529411764705882,0.625,0.4230769230769231,7,11,3,8,6,2,3,3,4,23,1.0,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.0,Stanford ,18,27,17,31,13,7,3,7,12,73,0.2608695652173913,1.8571428571428568,0.391304347826087,0.48148148148148145,0.06666666666666667,0.6666666666666666,0.5483870967741935,12,13,6,12,5,3,1,3,3,38,0.48,4.0,0.52,0.5652173913043478,0.2,0.9230769230769231,1.5,False,42
85,Stanford ,18,27,17,31,13,7,3,7,12,73,0.2608695652173913,1.8571428571428568,2010,0.391304347826087,0.48148148148148145,0.06666666666666667,0.6666666666666666,0.5483870967741935,12,13,6,12,5,3,1,3,3,38,0.48,4.0,0.52,0.5652173913043478,0.2,0.9230769230769231,1.5,Oklahoma ,10,16,11,26,7,4,4,9,19,66,0.1470588235294117,0.7777777777777778,0.38235294117647056,0.43137254901960786,0.23529411764705882,0.625,0.4230769230769231,7,11,3,8,6,2,3,3,4,23,1.0,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.0,True,42
