,TEAM,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,FT/FGA,AST/TOV,YEAR,FG_MAX,FGA_MAX,2P_MAX,2PA_MAX,3P_MAX,3PA_MAX,FT_MAX,FTA_MAX,ORB_MAX,DRB_MAX,AST_MAX,STL_MAX,BLK_MAX,TOV_MAX,PF_MAX,PTS_MAX,FT/FGA_MAX,AST/TOV_MAX,index_OPP,TEAM_OPP,FG_OPP,FGA_OPP,2P_OPP,2PA_OPP,3P_OPP,3PA_OPP,FT_OPP,FTA_OPP,ORB_OPP,DRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP,PTS_OPP,FT/FGA_OPP,AST/TOV_OPP,FG_MAX_OPP,FGA_MAX_OPP,2P_MAX_OPP,2PA_MAX_OPP,3P_MAX_OPP,3PA_MAX_OPP,FT_MAX_OPP,FTA_MAX_OPP,ORB_MAX_OPP,DRB_MAX_OPP,AST_MAX_OPP,STL_MAX_OPP,BLK_MAX_OPP,TOV_MAX_OPP,PF_MAX_OPP,PTS_MAX_OPP,FT/FGA_MAX_OPP,AST/TOV_MAX_OPP,WIN,GAME_ID
232,UC Davis ,22,47,16,33,6,14,9,12,2,17,13,3,0,15,14,59,0.1914893617021276,0.8666666666666667,2010,8,15,7,14,1,4,4,4,1,6,3,1,0,2,4,17,1.0,1.5,1,Stanford ,31,56,18,34,13,22,11,12,6,24,28,8,1,12,11,86,0.1964285714285714,2.333333333333333,9,12,9,12,4,6,4,4,2,6,8,3,0,5,2,22,0.4,7.0,False,116
233,Stanford ,31,56,18,34,13,22,11,12,6,24,28,8,1,12,11,86,0.1964285714285714,2.333333333333333,2010,9,12,9,12,4,6,4,4,2,6,8,3,0,5,2,22,0.4,7.0,0,UC Davis ,22,47,16,33,6,14,9,12,2,17,13,3,0,15,14,59,0.1914893617021276,0.8666666666666667,8,15,7,14,1,4,4,4,1,6,3,1,0,2,4,17,1.0,1.5,True,116
234,Vanderbilt ,25,57,18,39,7,18,5,6,6,10,15,12,3,14,15,62,0.087719298245614,1.0714285714285714,2010,3,10,3,10,3,6,4,4,2,2,6,5,1,3,3,13,0.4444444444444444,3.0,1,Louisville ,30,50,22,31,8,19,13,14,9,25,20,10,2,19,11,81,0.26,1.0526315789473684,10,15,10,15,5,7,6,6,3,6,5,3,1,5,3,22,1.0,1.25,False,117
235,Louisville ,30,50,22,31,8,19,13,14,9,25,20,10,2,19,11,81,0.26,1.0526315789473684,2010,10,15,10,15,5,7,6,6,3,6,5,3,1,5,3,22,1.0,1.25,0,Vanderbilt ,25,57,18,39,7,18,5,6,6,10,15,12,3,14,15,62,0.087719298245614,1.0714285714285714,3,10,3,10,3,6,4,4,2,2,6,5,1,3,3,13,0.4444444444444444,3.0,True,117
236,West Virginia ,25,60,18,43,7,17,11,17,7,16,12,6,2,15,27,68,0.1833333333333333,0.8,2010,9,14,5,9,4,5,7,9,3,3,2,1,2,3,5,29,0.6,1.0,1,Baylor ,25,49,21,40,4,9,28,35,8,28,12,3,10,15,16,82,0.5714285714285714,0.8,9,17,9,17,1,2,12,15,2,7,4,1,8,7,3,30,1.1666666666666667,3.0,False,118
237,Baylor ,25,49,21,40,4,9,28,35,8,28,12,3,10,15,16,82,0.5714285714285714,0.8,2010,9,17,9,17,1,2,12,15,2,7,4,1,8,7,3,30,1.1666666666666667,3.0,0,West Virginia ,25,60,18,43,7,17,11,17,7,16,12,6,2,15,27,68,0.1833333333333333,0.8,9,14,5,9,4,5,7,9,3,3,2,1,2,3,5,29,0.6,1.0,True,118
238,West Virginia ,26,69,21,55,5,14,22,32,25,24,11,9,3,16,19,78,0.3188405797101449,0.6875,2010,6,15,6,12,3,7,11,12,8,7,3,2,1,4,4,26,0.7333333333333333,3.0,1,Houston ,22,56,15,39,7,17,22,29,9,25,9,5,5,16,21,73,0.3928571428571428,0.5625,6,15,6,11,4,10,8,9,3,7,5,3,3,5,4,24,0.5333333333333333,1.0,True,119
239,Houston ,22,56,15,39,7,17,22,29,9,25,9,5,5,16,21,73,0.3928571428571428,0.5625,2010,6,15,6,11,4,10,8,9,3,7,5,3,3,5,4,24,0.5333333333333333,1.0,0,West Virginia ,26,69,21,55,5,14,22,32,25,24,11,9,3,16,19,78,0.3188405797101449,0.6875,6,15,6,12,3,7,11,12,8,7,3,2,1,4,4,26,0.7333333333333333,3.0,False,119
240,Albany ,19,60,16,50,3,10,6,16,19,23,8,8,3,24,19,47,0.1,0.3333333333333333,2010,6,21,4,13,2,8,2,4,6,7,3,3,3,7,5,14,0.2857142857142857,0.6666666666666666,1,Texas A&M ,27,58,20,46,7,12,8,18,10,21,13,11,8,15,15,69,0.1379310344827586,0.8666666666666667,8,13,7,13,4,6,1,3,2,5,4,3,1,4,3,18,0.0769230769230769,1.0,False,120
241,Texas A&M ,27,58,20,46,7,12,8,18,10,21,13,11,8,15,15,69,0.1379310344827586,0.8666666666666667,2010,8,13,7,13,4,6,1,3,2,5,4,3,1,4,3,18,0.0769230769230769,1.0,0,Albany ,19,60,16,50,3,10,6,16,19,23,8,8,3,24,19,47,0.1,0.3333333333333333,6,21,4,13,2,8,2,4,6,7,3,3,3,7,5,14,0.2857142857142857,0.6666666666666666,True,120
242,Arkansas ,20,56,17,42,3,14,16,19,9,19,11,11,1,13,15,59,0.2857142857142857,0.8461538461538461,2010,4,13,3,11,2,6,4,4,4,3,3,4,1,2,5,13,1.0,1.5,1,Texas A&M ,21,49,19,40,2,9,17,20,9,24,16,6,2,17,15,61,0.3469387755102041,0.9411764705882352,9,17,9,17,2,5,6,6,5,5,4,3,2,8,3,23,1.5,3.0,False,121
243,Texas A&M ,21,49,19,40,2,9,17,20,9,24,16,6,2,17,15,61,0.3469387755102041,0.9411764705882352,2010,9,17,9,17,2,5,6,6,5,5,4,3,2,8,3,23,1.5,3.0,0,Arkansas ,20,56,17,42,3,14,16,19,9,19,11,11,1,13,15,59,0.2857142857142857,0.8461538461538461,4,13,3,11,2,6,4,4,4,3,3,4,1,2,5,13,1.0,1.5,True,121
244,Brigham Young ,20,59,14,35,6,24,9,10,14,27,17,8,5,20,18,55,0.1525423728813559,0.85,2010,3,10,2,8,2,8,3,4,4,10,7,2,1,5,4,10,0.375,3.0,1,DePaul ,23,54,20,43,3,11,10,17,5,21,7,14,3,15,11,59,0.1851851851851851,0.4666666666666667,8,12,8,12,2,6,4,6,2,7,3,4,2,8,3,17,0.4,1.0,False,122
245,DePaul ,23,54,20,43,3,11,10,17,5,21,7,14,3,15,11,59,0.1851851851851851,0.4666666666666667,2010,8,12,8,12,2,6,4,6,2,7,3,4,2,8,3,17,0.4,1.0,0,Brigham Young ,20,59,14,35,6,24,9,10,14,27,17,8,5,20,18,55,0.1525423728813559,0.85,3,10,2,8,2,8,3,4,4,10,7,2,1,5,4,10,0.375,3.0,True,122
246,California ,25,56,20,44,5,12,7,14,14,16,15,8,0,19,23,62,0.125,0.7894736842105263,2010,7,13,4,8,3,5,3,4,5,7,4,3,0,5,5,17,0.5,0.8,1,Notre Dame ,23,56,22,47,1,9,26,33,16,20,13,14,8,12,15,73,0.4642857142857143,1.0833333333333333,9,18,9,14,1,4,18,20,9,7,5,4,7,4,4,28,1.0,1.25,False,123
247,Notre Dame ,23,56,22,47,1,9,26,33,16,20,13,14,8,12,15,73,0.4642857142857143,1.0833333333333333,2010,9,18,9,14,1,4,18,20,9,7,5,4,7,4,4,28,1.0,1.25,0,California ,25,56,20,44,5,12,7,14,14,16,15,8,0,19,23,62,0.125,0.7894736842105263,7,13,4,8,3,5,3,4,5,7,4,3,0,5,5,17,0.5,0.8,True,123
248,Connecticut ,31,68,28,55,3,13,10,13,11,25,13,10,8,21,18,75,0.1470588235294117,0.6190476190476191,2010,10,17,10,16,3,6,4,4,4,5,5,5,4,6,5,20,0.6666666666666666,1.6666666666666667,1,Notre Dame ,29,72,24,58,5,14,20,27,17,23,16,14,7,16,14,83,0.2777777777777778,1.0,8,19,7,15,2,6,8,11,5,8,5,4,4,4,3,20,0.5,5.0,False,124
249,Notre Dame ,29,72,24,58,5,14,20,27,17,23,16,14,7,16,14,83,0.2777777777777778,1.0,2010,8,19,7,15,2,6,8,11,5,8,5,4,4,4,3,20,0.5,5.0,0,Connecticut ,31,68,28,55,3,13,10,13,11,25,13,10,8,21,18,75,0.1470588235294117,0.6190476190476191,10,17,10,16,3,6,4,4,4,5,5,5,4,6,5,20,0.6666666666666666,1.6666666666666667,True,124
250,Creighton ,24,53,17,32,7,21,12,12,4,20,17,10,2,14,16,67,0.2264150943396226,1.2142857142857142,2010,5,13,5,8,4,9,7,7,1,5,5,4,2,4,4,15,0.7,3.0,1,St. John's ,24,48,22,44,2,4,19,25,7,22,9,9,3,16,12,69,0.3958333333333333,0.5625,7,12,6,12,1,3,6,7,1,5,4,3,1,8,4,21,0.6666666666666666,3.0,False,125
251,St. John's ,24,48,22,44,2,4,19,25,7,22,9,9,3,16,12,69,0.3958333333333333,0.5625,2010,7,12,6,12,1,3,6,7,1,5,4,3,1,8,4,21,0.6666666666666666,3.0,0,Creighton ,24,53,17,32,7,21,12,12,4,20,17,10,2,14,16,67,0.2264150943396226,1.2142857142857142,5,13,5,8,4,9,7,7,1,5,5,4,2,4,4,15,0.7,3.0,True,125
252,Dayton ,21,59,13,31,8,28,5,10,7,21,16,2,5,12,18,55,0.0847457627118644,1.3333333333333333,2010,6,14,4,7,3,7,3,5,2,7,3,1,2,2,5,16,0.3333333333333333,3.0,1,Arkansas ,26,66,20,52,6,14,14,18,12,25,17,7,1,8,12,72,0.2121212121212121,2.125,4,15,3,13,4,7,4,4,5,7,5,2,1,3,2,14,0.5,5.0,False,126
253,Arkansas ,26,66,20,52,6,14,14,18,12,25,17,7,1,8,12,72,0.2121212121212121,2.125,2010,4,15,3,13,4,7,4,4,5,7,5,2,1,3,2,14,0.5,5.0,0,Dayton ,21,59,13,31,8,28,5,10,7,21,16,2,5,12,18,55,0.0847457627118644,1.3333333333333333,6,14,4,7,3,7,3,5,2,7,3,1,2,2,5,16,0.3333333333333333,3.0,True,126
254,DePaul ,20,64,17,47,3,17,5,5,10,20,10,11,2,14,14,48,0.078125,0.7142857142857143,2010,9,18,7,13,2,6,4,4,4,6,6,3,2,5,5,20,0.2666666666666666,1.2,1,Tennessee ,22,59,18,42,4,17,15,18,16,31,9,7,4,19,10,63,0.2542372881355932,0.4736842105263157,8,13,8,11,1,5,4,6,8,13,4,2,1,5,2,17,0.4444444444444444,2.0,False,127
255,Tennessee ,22,59,18,42,4,17,15,18,16,31,9,7,4,19,10,63,0.2542372881355932,0.4736842105263157,2010,8,13,8,11,1,5,4,6,8,13,4,2,1,5,2,17,0.4444444444444444,2.0,0,DePaul ,20,64,17,47,3,17,5,5,10,20,10,11,2,14,14,48,0.078125,0.7142857142857143,9,18,7,13,2,6,4,4,4,6,6,3,2,5,5,20,0.2666666666666666,1.2,True,127
256,Duke ,25,63,22,49,3,14,16,16,12,19,10,5,1,11,18,69,0.2539682539682539,0.9090909090909092,2010,7,15,7,14,3,5,9,9,5,4,4,2,1,4,5,23,0.6,2.0,1,Stanford ,30,60,23,42,7,18,14,20,12,24,21,9,2,11,13,81,0.2333333333333333,1.9090909090909087,11,15,11,15,3,7,7,8,5,12,8,2,1,2,3,29,0.4666666666666667,8.0,False,128
257,Stanford ,30,60,23,42,7,18,14,20,12,24,21,9,2,11,13,81,0.2333333333333333,1.9090909090909087,2010,11,15,11,15,3,7,7,8,5,12,8,2,1,2,3,29,0.4666666666666667,8.0,0,Duke ,25,63,22,49,3,14,16,16,12,19,10,5,1,11,18,69,0.2539682539682539,0.9090909090909092,7,15,7,14,3,5,9,9,5,4,4,2,1,4,5,23,0.6,2.0,True,128
258,Eastern Michigan ,16,60,16,57,0,3,16,22,12,19,10,6,3,17,12,48,0.2666666666666666,0.5882352941176471,2010,5,17,5,16,0,3,7,8,3,9,4,3,2,5,2,14,1.0,0.8,1,South Carolina ,32,60,27,41,5,19,11,14,10,25,22,11,11,17,18,80,0.1833333333333333,1.2941176470588236,5,10,5,8,2,5,2,3,2,4,6,2,1,4,3,12,0.6666666666666666,1.5,False,129
259,South Carolina ,32,60,27,41,5,19,11,14,10,25,22,11,11,17,18,80,0.1833333333333333,1.2941176470588236,2010,5,10,5,8,2,5,2,3,2,4,6,2,1,4,3,12,0.6666666666666666,1.5,0,Eastern Michigan ,16,60,16,57,0,3,16,22,12,19,10,6,3,17,12,48,0.2666666666666666,0.5882352941176471,5,17,5,16,0,3,7,8,3,9,4,3,2,5,2,14,1.0,0.8,True,129
260,Florida ,23,70,19,51,4,19,7,12,18,17,14,9,4,17,23,57,0.1,0.8235294117647058,2010,6,13,6,13,1,5,5,8,3,5,3,3,3,5,4,14,0.5,3.0,1,Baylor ,24,55,20,45,4,10,24,33,16,23,14,9,7,15,12,76,0.4363636363636363,0.9333333333333332,8,14,8,14,2,4,9,10,4,9,4,3,6,4,3,25,0.6428571428571429,3.0,False,130
261,Baylor ,24,55,20,45,4,10,24,33,16,23,14,9,7,15,12,76,0.4363636363636363,0.9333333333333332,2010,8,14,8,14,2,4,9,10,4,9,4,3,6,4,3,25,0.6428571428571429,3.0,0,Florida ,23,70,19,51,4,19,7,12,18,17,14,9,4,17,23,57,0.1,0.8235294117647058,6,13,6,13,1,5,5,8,3,5,3,3,3,5,4,14,0.5,3.0,True,130
262,Florida ,26,74,17,53,9,21,9,13,12,23,14,3,2,9,12,70,0.1216216216216216,1.5555555555555556,2010,6,17,6,17,3,7,4,6,4,4,3,2,1,3,4,16,0.5,2.0,1,Ohio State ,28,59,24,48,4,11,5,10,4,25,13,7,11,13,12,65,0.0847457627118644,1.0,9,15,6,11,3,6,2,2,1,14,4,4,7,3,3,23,0.1333333333333333,2.0,True,131
263,Ohio State ,28,59,24,48,4,11,5,10,4,25,13,7,11,13,12,65,0.0847457627118644,1.0,2010,9,15,6,11,3,6,2,2,1,14,4,4,7,3,3,23,0.1333333333333333,2.0,0,Florida ,26,74,17,53,9,21,9,13,12,23,14,3,2,9,12,70,0.1216216216216216,1.5555555555555556,6,17,6,17,3,7,4,6,4,4,3,2,1,3,4,16,0.5,2.0,False,131
264,Florida Gulf Coast ,20,56,13,30,7,26,18,24,9,28,9,4,3,14,23,65,0.3214285714285714,0.6428571428571429,2010,6,10,6,9,3,7,3,4,4,7,3,2,1,6,5,15,0.4285714285714285,3.0,1,St. Bonaventure ,24,55,21,43,3,12,21,29,5,28,4,4,0,12,22,72,0.3818181818181818,0.3333333333333333,6,12,6,12,1,5,8,10,1,8,1,0,0,4,5,18,1.1428571428571428,1.0,False,132
265,St. Bonaventure ,24,55,21,43,3,12,21,29,5,28,4,4,0,12,22,72,0.3818181818181818,0.3333333333333333,2010,6,12,6,12,1,5,8,10,1,8,1,0,0,4,5,18,1.1428571428571428,1.0,0,Florida Gulf Coast ,20,56,13,30,7,26,18,24,9,28,9,4,3,14,23,65,0.3214285714285714,0.6428571428571429,6,10,6,9,3,7,3,4,4,7,3,2,1,6,5,15,0.4285714285714285,3.0,True,132
266,Fresno State ,18,53,11,24,7,29,13,19,12,22,13,7,1,19,17,56,0.2452830188679245,0.6842105263157895,2010,9,17,6,9,3,14,1,5,3,7,3,3,1,5,3,22,0.25,3.0,1,Georgetown ,22,59,17,49,5,10,12,19,11,20,10,11,1,14,15,61,0.2033898305084746,0.7142857142857143,5,13,5,13,2,2,7,8,3,7,2,3,1,3,4,17,0.6363636363636364,1.0,False,133
267,Georgetown ,22,59,17,49,5,10,12,19,11,20,10,11,1,14,15,61,0.2033898305084746,0.7142857142857143,2010,5,13,5,13,2,2,7,8,3,7,2,3,1,3,4,17,0.6363636363636364,1.0,0,Fresno State ,18,53,11,24,7,29,13,19,12,22,13,7,1,19,17,56,0.2452830188679245,0.6842105263157895,9,17,6,9,3,14,1,5,3,7,3,3,1,5,3,22,0.25,3.0,True,133
268,Georgetown ,23,68,18,52,5,16,13,21,15,20,9,5,3,15,19,64,0.1911764705882352,0.6,2010,4,19,3,11,2,8,5,6,4,4,3,1,2,4,5,14,0.5,1.0,1,Georgia Tech ,28,56,20,33,8,23,12,19,8,26,20,7,3,17,18,76,0.2142857142857142,1.1764705882352942,6,10,6,8,3,8,5,7,2,9,6,2,1,3,3,15,1.25,3.0,False,134
269,Georgia Tech ,28,56,20,33,8,23,12,19,8,26,20,7,3,17,18,76,0.2142857142857142,1.1764705882352942,2010,6,10,6,8,3,8,5,7,2,9,6,2,1,3,3,15,1.25,3.0,0,Georgetown ,23,68,18,52,5,16,13,21,15,20,9,5,3,15,19,64,0.1911764705882352,0.6,4,19,3,11,2,8,5,6,4,4,3,1,2,4,5,14,0.5,1.0,True,134
270,Georgia Tech ,26,70,16,51,10,19,6,9,18,18,11,8,3,19,24,68,0.0857142857142857,0.5789473684210527,2010,4,18,4,18,2,5,4,4,3,7,4,3,1,5,4,10,0.3333333333333333,1.3333333333333333,1,Baylor ,30,56,29,50,1,6,22,30,11,19,14,9,10,11,12,83,0.3928571428571428,1.2727272727272727,13,18,13,18,1,3,9,11,4,7,3,2,6,3,2,35,0.5714285714285714,3.0,False,135
271,Baylor ,30,56,29,50,1,6,22,30,11,19,14,9,10,11,12,83,0.3928571428571428,1.2727272727272727,2010,13,18,13,18,1,3,9,11,4,7,3,2,6,3,2,35,0.5714285714285714,3.0,0,Georgia Tech ,26,70,16,51,10,19,6,9,18,18,11,8,3,19,24,68,0.0857142857142857,0.5789473684210527,4,18,4,18,2,5,4,4,3,7,4,3,1,5,4,10,0.3333333333333333,1.3333333333333333,True,135
272,Gonzaga ,27,67,26,61,1,6,7,9,11,14,12,8,1,10,19,62,0.1044776119402985,1.2,2010,11,20,11,20,0,2,3,3,4,5,4,2,0,2,5,25,0.2727272727272727,4.0,1,Kentucky ,27,61,15,40,12,21,13,22,12,26,18,9,2,12,14,79,0.2131147540983606,1.5,6,10,3,6,3,4,2,4,6,4,7,2,1,3,3,15,0.3333333333333333,7.0,False,136
273,Kentucky ,27,61,15,40,12,21,13,22,12,26,18,9,2,12,14,79,0.2131147540983606,1.5,2010,6,10,3,6,3,4,2,4,6,4,7,2,1,3,3,15,0.3333333333333333,7.0,0,Gonzaga ,27,67,26,61,1,6,7,9,11,14,12,8,1,10,19,62,0.1044776119402985,1.2,11,20,11,20,0,2,3,3,4,5,4,2,0,2,5,25,0.2727272727272727,4.0,True,136
274,Gonzaga ,25,58,21,41,4,17,11,17,10,26,17,2,6,10,10,65,0.1896551724137931,1.7,2010,8,15,8,15,2,6,4,5,4,7,5,1,2,3,2,19,0.3636363636363636,5.0,1,Miami ,22,67,21,55,1,12,9,10,14,21,7,5,4,11,18,54,0.1343283582089552,0.6363636363636364,10,23,10,19,1,5,4,4,5,8,2,2,2,3,5,20,0.5,1.0,True,137
275,Miami ,22,67,21,55,1,12,9,10,14,21,7,5,4,11,18,54,0.1343283582089552,0.6363636363636364,2010,10,23,10,19,1,5,4,4,5,8,2,2,2,3,5,20,0.5,1.0,0,Gonzaga ,25,58,21,41,4,17,11,17,10,26,17,2,6,10,10,65,0.1896551724137931,1.7,8,15,8,15,2,6,4,5,4,7,5,1,2,3,2,19,0.3636363636363636,5.0,False,137
276,Gonzaga ,26,61,17,42,9,19,25,33,11,26,15,12,2,18,16,86,0.4098360655737705,0.8333333333333334,2010,8,16,8,16,3,10,7,8,4,6,4,5,2,5,4,23,0.625,2.0,1,Rutgers ,26,63,19,42,7,21,14,24,14,21,14,8,2,19,25,73,0.2222222222222222,0.7368421052631579,10,22,5,10,6,14,6,12,4,7,4,3,1,6,4,28,1.0,4.0,True,138
277,Rutgers ,26,63,19,42,7,21,14,24,14,21,14,8,2,19,25,73,0.2222222222222222,0.7368421052631579,2010,10,22,5,10,6,14,6,12,4,7,4,3,1,6,4,28,1.0,4.0,0,Gonzaga ,26,61,17,42,9,19,25,33,11,26,15,12,2,18,16,86,0.4098360655737705,0.8333333333333334,8,16,8,16,3,10,7,8,4,6,4,5,2,5,4,23,0.625,2.0,False,138
278,Green Bay ,21,60,16,43,5,17,15,17,11,15,14,21,1,24,19,62,0.25,0.5833333333333334,2010,7,20,6,18,2,5,6,6,4,6,6,10,0,8,4,16,0.8571428571428571,1.0,1,Kentucky ,25,49,21,39,4,10,11,16,10,24,15,11,4,34,16,65,0.2244897959183673,0.4411764705882353,4,9,4,8,2,2,2,4,1,4,5,2,2,9,4,10,0.5,0.8,False,139
279,Kentucky ,25,49,21,39,4,10,11,16,10,24,15,11,4,34,16,65,0.2244897959183673,0.4411764705882353,2010,4,9,4,8,2,2,2,4,1,4,5,2,2,9,4,10,0.5,0.8,0,Green Bay ,21,60,16,43,5,17,15,17,11,15,14,21,1,24,19,62,0.25,0.5833333333333334,7,20,6,18,2,5,6,6,4,6,6,10,0,8,4,16,0.8571428571428571,1.0,True,139
280,Hampton ,20,63,18,51,2,12,9,17,10,12,8,14,1,6,11,51,0.1428571428571428,1.3333333333333333,2010,7,20,7,20,1,5,5,8,2,5,4,3,0,2,3,19,1.0,2.0,1,Stanford ,29,50,23,38,6,12,9,14,7,29,21,5,7,18,15,73,0.18,1.1666666666666667,11,16,10,14,4,4,5,7,2,9,11,3,2,3,2,28,0.5,3.6666666666666665,False,140
281,Stanford ,29,50,23,38,6,12,9,14,7,29,21,5,7,18,15,73,0.18,1.1666666666666667,2010,11,16,10,14,4,4,5,7,2,9,11,3,2,3,2,28,0.5,3.6666666666666665,0,Hampton ,20,63,18,51,2,12,9,17,10,12,8,14,1,6,11,51,0.1428571428571428,1.3333333333333333,7,20,7,20,1,5,5,8,2,5,4,3,0,2,3,19,1.0,2.0,True,140
282,Idaho State ,13,52,10,32,3,20,12,17,13,14,6,9,6,20,18,42,0.2307692307692307,0.3,2010,3,11,2,6,1,6,5,7,3,5,3,3,3,6,5,12,0.5,0.5,1,Miami ,24,52,21,39,3,13,19,28,15,24,10,12,4,19,16,70,0.3653846153846153,0.5263157894736842,8,15,7,11,1,5,3,4,5,9,4,4,2,4,4,20,1.0,2.0,False,141
283,Miami ,24,52,21,39,3,13,19,28,15,24,10,12,4,19,16,70,0.3653846153846153,0.5263157894736842,2010,8,15,7,11,1,5,3,4,5,9,4,4,2,4,4,20,1.0,2.0,0,Idaho State ,13,52,10,32,3,20,12,17,13,14,6,9,6,20,18,42,0.2307692307692307,0.3,3,11,2,6,1,6,5,7,3,5,3,3,3,6,5,12,0.5,0.5,True,141
284,Iowa ,30,59,25,45,5,14,9,10,3,19,18,9,4,18,21,74,0.1525423728813559,1.0,2010,7,14,6,10,3,5,3,4,1,5,11,3,2,5,5,15,0.375,2.75,1,California ,30,66,27,50,3,16,21,30,18,20,18,13,4,11,16,84,0.3181818181818182,1.6363636363636365,5,12,5,9,1,5,6,11,5,5,8,6,1,2,2,16,0.6666666666666666,5.0,False,142
285,California ,30,66,27,50,3,16,21,30,18,20,18,13,4,11,16,84,0.3181818181818182,1.6363636363636365,2010,5,12,5,9,1,5,6,11,5,5,8,6,1,2,2,16,0.6666666666666666,5.0,0,Iowa ,30,59,25,45,5,14,9,10,3,19,18,9,4,18,21,74,0.1525423728813559,1.0,7,14,6,10,3,5,3,4,1,5,11,3,2,5,5,15,0.375,2.75,True,142
286,Iowa State ,17,37,8,16,9,21,14,19,7,26,13,6,2,30,16,57,0.3783783783783784,0.4333333333333333,2010,5,9,5,9,3,5,6,8,3,5,5,2,1,9,4,12,1.2,1.0,1,Green Bay ,25,57,14,28,11,29,10,13,6,15,17,20,2,12,20,71,0.175438596491228,1.4166666666666667,6,13,5,8,4,10,3,4,3,6,5,6,1,4,4,16,0.6666666666666666,2.0,False,143
287,Green Bay ,25,57,14,28,11,29,10,13,6,15,17,20,2,12,20,71,0.175438596491228,1.4166666666666667,2010,6,13,5,8,4,10,3,4,3,6,5,6,1,4,4,16,0.6666666666666666,2.0,0,Iowa State ,17,37,8,16,9,21,14,19,7,26,13,6,2,30,16,57,0.3783783783783784,0.4333333333333333,5,9,5,9,3,5,6,8,3,5,5,2,1,9,4,12,1.2,1.0,True,143
288,Kansas ,30,60,24,44,6,16,4,12,7,23,14,4,3,8,19,70,0.0666666666666666,1.75,2010,12,21,9,15,3,6,2,4,3,9,6,2,2,3,3,27,0.2222222222222222,5.0,1,Delaware ,21,56,19,42,2,14,20,24,12,28,10,3,2,12,14,64,0.3571428571428571,0.8333333333333334,9,18,8,13,1,9,15,18,6,8,2,2,2,6,4,34,0.8333333333333334,1.0,True,144
289,Delaware ,21,56,19,42,2,14,20,24,12,28,10,3,2,12,14,64,0.3571428571428571,0.8333333333333334,2010,9,18,8,13,1,9,15,18,6,8,2,2,2,6,4,34,0.8333333333333334,1.0,0,Kansas ,30,60,24,44,6,16,4,12,7,23,14,4,3,8,19,70,0.0666666666666666,1.75,12,21,9,15,3,6,2,4,3,9,6,2,2,3,3,27,0.2222222222222222,5.0,False,144
290,Kansas ,25,66,23,53,2,13,5,10,15,24,7,6,3,13,14,57,0.0757575757575757,0.5384615384615384,2010,9,18,9,17,1,4,3,7,8,8,5,2,2,6,4,20,0.375,1.0,1,Nebraska ,20,61,19,42,1,19,8,9,12,25,7,4,5,15,14,49,0.1311475409836065,0.4666666666666667,7,21,7,15,1,8,3,3,4,6,4,1,2,4,3,14,0.75,1.3333333333333333,True,145
291,Nebraska ,20,61,19,42,1,19,8,9,12,25,7,4,5,15,14,49,0.1311475409836065,0.4666666666666667,2010,7,21,7,15,1,8,3,3,4,6,4,1,2,4,3,14,0.75,1.3333333333333333,0,Kansas ,25,66,23,53,2,13,5,10,15,24,7,6,3,13,14,57,0.0757575757575757,0.5384615384615384,9,18,9,17,1,4,3,7,8,8,5,2,2,6,4,20,0.375,1.0,False,145
292,Kansas ,31,66,27,52,4,14,7,11,10,21,13,4,2,8,15,73,0.106060606060606,1.625,2010,9,21,8,21,3,9,3,4,3,7,6,1,2,5,3,23,0.1428571428571428,3.0,1,Tennessee ,29,66,24,48,5,18,21,24,13,24,15,6,1,8,12,84,0.3181818181818182,1.875,6,13,6,11,0,4,6,8,5,9,2,2,1,2,3,18,0.5454545454545454,2.0,False,146
293,Tennessee ,29,66,24,48,5,18,21,24,13,24,15,6,1,8,12,84,0.3181818181818182,1.875,2010,6,13,6,11,0,4,6,8,5,9,2,2,1,2,3,18,0.5454545454545454,2.0,0,Kansas ,31,66,27,52,4,14,7,11,10,21,13,4,2,8,15,73,0.106060606060606,1.625,9,21,8,21,3,9,3,4,3,7,6,1,2,5,3,23,0.1428571428571428,3.0,True,146
294,Kansas State ,10,57,6,31,4,26,2,5,13,15,3,9,2,18,8,26,0.0350877192982456,0.1666666666666666,2010,4,16,2,9,3,12,2,2,5,4,1,3,1,5,3,11,0.2222222222222222,0.5,1,Connecticut ,28,55,21,35,7,20,9,12,12,30,15,11,6,16,9,72,0.1636363636363636,0.9375,6,12,4,6,2,6,2,2,2,8,4,3,3,6,2,16,0.6666666666666666,1.0,False,147
295,Connecticut ,28,55,21,35,7,20,9,12,12,30,15,11,6,16,9,72,0.1636363636363636,0.9375,2010,6,12,4,6,2,6,2,2,2,8,4,3,3,6,2,16,0.6666666666666666,1.0,0,Kansas State ,10,57,6,31,4,26,2,5,13,15,3,9,2,18,8,26,0.0350877192982456,0.1666666666666666,4,16,2,9,3,12,2,2,5,4,1,3,1,5,3,11,0.2222222222222222,0.5,True,147
